country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
Argentina,1984,487.344,29863091.0,1.362,16336.176,357844353024.0,0.012,1.484,,3.565,0.104,,0.829,5.049,3.828,0.218,44.327,27.301,,0.542,0.596,,,,0.001,1.14,2.251,1.246,0.621,0.616,0.907,0.953,136.013,1.31,402.305,0.088,2062.484,,0.786,0.421,34.038,,0.309,4.062,9261.748,0.56,0.839,4.555,0.808,7.149,2.147,0.005,82.122,0.239,,2987.281,1.49,2.618,0.072,9.791,1.373,106.452,1.162,0.44,0.939,0.028,0.006,292.39,,12176.684,150.779,0.297,78.591,0.914,361.779,121.29,67.237,-0.128,,52.417,13912.13,,1.58,255.453,,,,36.3,7.642,85.161,112.092,4.315,,,1970.308,,0.115,3.307,-2.048,2.588,,6.454,,-4.792,,,-1.452,665.634,-2.495,,,4.732,152.391,,,,131.093,0.367,,,,3.507,0.075,,-25.802,12.136,,-25.772,,12.061,,,,,14.839,,,3.851,12.304,,,,,,,,155.409,2.702,,415.029,72.315,-6.112,-6.114,,7.185,,,,292.399,4394.346,-12.858,0.151,,,0.325,7.695,441.433,59.146,19.878,9.239,9801.444,,,,5108.264,,,,12.082,,31.27,1.474,,2424.045,4.641,,1982.613,13.169,240.855,4.188,,3.344,8563.012,,,,7.923,,58.779
Argentina,1985,481.619,30336448.0,1.441,15901.774,334171439104.0,0.012,1.431,,3.314,0.103,,0.816,4.745,3.399,0.209,43.425,28.809,,0.495,0.562,,,,0.001,1.107,1.992,-5.562,0.546,0.632,0.923,0.944,130.077,-5.92,405.078,0.077,2122.919,,0.821,0.431,33.567,,0.299,3.976,9305.173,-4.525,-6.823,4.288,0.726,6.188,2.774,0.005,88.31,0.204,,3087.812,1.484,2.325,0.091,9.272,1.361,100.531,1.218,0.441,0.932,0.034,0.006,281.289,,12320.641,143.956,0.301,80.916,0.95,390.588,120.626,60.435,0.016,,49.314,13332.522,1493.378,-5.725,237.507,20.009,,,24.24,3.903,83.843,86.765,2.292,,12.452,2016.404,45.304,0.12,3.987,-3.91,3.042,41.42,2.17,,-7.025,,,-2.705,680.803,3.414,,,-21.415,155.697,,,11.219,135.08,0.383,,,,3.192,0.08,12.595,4.364,12.76,,47.519,188.091,12.68,,,,0.607,16.157,12.727,,3.956,12.648,18.765,,,1.34,45.588,,,190.069,3.397,,403.804,77.815,-11.434,-11.226,,10.6,,,,280.965,4459.99,-17.947,-0.716,,,-1.175,5.501,540.2,61.454,20.653,3.307,9276.707,,27.485,410.451,5140.708,,,5.706,7.734,0.265,32.328,2.201,,2569.253,5.766,,2029.052,16.361,349.971,2.308,,2.628,7841.844,,618.55,,3.9,,61.071
Argentina,1986,508.885,30811983.0,1.419,16549.99,358634684416.0,0.012,1.386,,3.38,0.101,,0.809,4.766,2.82,0.205,42.699,30.964,,0.505,0.562,,,,0.001,1.073,2.019,3.6,0.631,0.65,1.016,0.936,134.208,3.619,408.471,0.091,2185.12,,0.773,0.409,33.074,,0.289,3.864,9347.872,2.009,2.893,4.356,0.726,4.804,3.393,0.005,93.114,0.156,,3191.963,1.478,2.789,0.11,9.21,1.348,104.15,1.255,0.443,0.925,0.041,0.006,283.787,,12467.49,146.849,0.29,83.705,1.005,421.553,119.073,62.2,0.013,,49.077,13987.672,1591.013,27.266,249.746,32.877,,,-0.954,1.835,84.518,77.772,1.115,,13.25,2022.426,49.022,0.124,15.755,-5.34,11.663,45.198,8.057,,5.153,,,6.512,682.536,1.51,,,-9.0,168.243,,,11.398,150.835,0.396,,,,-0.156,0.078,16.103,3.32,12.298,,14.243,256.199,12.22,,,,1.013,15.482,11.65,,4.024,12.872,22.157,,,2.066,42.899,,,185.35,3.184,,430.098,78.787,-15.002,26.294,,12.109,,,,265.962,4905.461,12.239,-0.237,,,5.661,0.972,527.022,62.582,21.03,12.545,8649.655,,27.028,430.027,5471.598,,,7.894,1.229,0.253,33.061,2.38,,2562.32,5.711,,2035.298,16.205,393.821,1.128,,2.391,8122.252,,719.103,,1.826,,62.186
Argentina,1987,531.837,31291764.0,1.446,17037.08,367893610496.0,0.012,1.361,,3.671,0.1,,0.804,5.032,2.919,0.216,42.597,36.699,,0.541,0.592,,,,0.001,1.049,2.124,10.3,0.69,0.672,1.109,0.93,145.489,10.727,412.249,0.101,2251.573,,0.798,0.428,32.828,,0.296,3.748,9390.468,7.236,10.625,4.649,0.769,4.778,3.778,0.005,97.892,0.153,,3306.84,1.472,3.169,0.121,9.421,1.336,114.877,1.291,0.446,0.918,0.044,0.007,294.797,,12624.964,157.474,0.312,86.875,1.173,458.251,117.286,66.454,-0.057,,50.124,14362.916,1665.466,22.953,266.58,32.469,,,13.203,4.086,84.304,78.5,2.609,,12.538,2075.671,52.115,0.106,-3.501,-1.295,-2.321,45.345,0.058,,6.741,,,4.246,700.266,1.33,,,2.473,168.34,,,11.624,147.334,0.338,,,,2.139,0.064,19.338,-14.52,12.247,,10.986,322.066,12.183,,,,1.016,15.696,12.405,,3.387,10.838,23.632,,,1.95,42.046,,,206.604,3.449,,448.359,83.478,-3.443,18.262,,13.44,,,,262.519,4719.747,16.834,0.059,,,4.51,4.691,587.656,65.133,21.913,0.097,8409.642,,24.058,400.674,5392.661,,,10.078,6.024,0.203,31.652,2.527,,2674.165,6.465,,2086.509,18.345,430.532,2.551,,2.45,8539.723,,755.209,,4.195,,64.795
Argentina,1988,540.738,31780533.0,1.498,17062.936,360921169920.0,0.013,1.275,,3.82,0.099,,0.796,5.095,3.149,0.225,40.509,42.233,,0.55,0.594,,,,0.001,1.036,2.084,5.682,0.631,0.698,1.218,0.924,153.599,6.528,416.272,0.096,2317.806,,0.783,0.449,32.921,,0.299,3.786,9430.978,2.819,4.44,4.833,0.739,5.87,4.023,0.005,103.762,0.185,,3428.245,1.467,3.047,0.127,9.692,1.324,121.405,1.336,0.449,0.912,0.045,0.007,308.005,,12786.877,161.914,0.336,89.921,1.329,500.484,120.323,66.232,0.054,,49.629,15107.618,1651.942,8.901,268.361,49.905,,,-10.317,-30.14,88.541,106.14,-19.674,,21.067,1423.793,52.5,0.123,27.327,5.082,18.548,59.598,16.811,,0.668,,,6.783,480.142,0.333,,,37.265,196.639,,,10.965,174.661,0.393,,,,-1.893,0.073,16.448,16.016,8.417,,2.475,271.708,8.344,,,,1.586,11.459,11.044,,3.869,12.386,31.288,,,3.021,29.065,,,182.439,3.042,,478.772,61.966,13.342,30.413,,13.772,,,,275.861,5511.412,1.781,0.913,,,1.674,-21.512,519.139,45.514,15.259,28.3,8704.763,,40.129,662.904,6204.941,,,8.635,-25.641,0.234,36.365,2.547,,1955.317,5.798,,1436.179,16.452,434.585,-19.62,,3.364,8468.092,,984.517,,-30.363,,45.121
Argentina,1989,521.441,32270958.0,1.54,16211.047,338520801280.0,0.013,1.243,,3.626,0.098,,0.782,4.869,4.126,0.224,40.107,44.609,,0.523,0.575,,,,0.001,1.011,1.852,-3.611,0.457,0.724,1.225,0.914,149.972,-4.384,420.416,0.07,2377.559,,0.81,0.464,32.63,,0.301,3.775,9471.085,-2.956,-4.787,4.647,0.655,6.262,4.144,0.005,110.023,0.194,,3545.265,1.462,2.253,0.128,9.576,1.313,117.02,1.389,0.451,0.906,0.047,0.007,309.019,,12944.005,157.127,0.346,92.174,1.382,545.093,121.828,59.753,-0.054,,47.244,14543.698,1576.119,-19.297,246.347,26.804,,,-13.091,-13.579,89.715,104.981,-6.126,,24.335,1212.313,50.863,0.106,10.017,2.151,5.735,63.709,5.045,,-8.203,,,-2.29,408.646,1.13,,,0.391,206.559,,,10.873,184.678,0.338,,,,-2.154,0.065,14.164,-13.793,7.543,,8.208,223.235,7.478,,,,0.865,10.285,9.907,,3.285,10.52,32.404,,,1.701,25.927,,,156.147,2.742,,467.809,53.632,5.934,-10.963,,14.903,,,,281.794,5741.437,-22.013,0.013,,,-3.569,-8.334,444.517,39.333,13.187,9.92,8760.694,,47.845,754.098,6421.703,,,7.204,-13.445,0.208,39.613,2.858,,1667.35,5.039,,1222.833,14.298,463.311,-6.18,,3.377,7658.685,,1004.137,,-13.577,,38.995
Argentina,1990,513.022,32755907.0,1.514,15718.703,338751160320.0,0.013,1.218,,3.424,0.097,3.449,0.765,4.641,1.849,0.219,39.882,43.213,0.745,0.493,0.549,112.985,0.836,,0.001,1.015,1.807,-4.163,0.369,0.744,1.135,0.905,145.081,-4.872,423.556,0.056,2436.747,,0.801,0.449,33.238,0.334,0.296,3.741,9510.967,-3.243,-5.096,4.429,0.64,4.785,3.14,0.005,114.808,0.146,,3657.414,1.457,1.822,0.096,9.535,1.304,112.149,1.404,0.452,0.899,0.036,0.007,312.334,,13096.036,152.031,0.331,93.996,1.319,588.306,122.548,59.188,0.086,0.0,44.827,13467.861,1557.123,-8.419,229.973,20.149,544.825,,44.493,34.249,85.68,55.556,13.383,17.846,19.85,1604.823,51.005,0.133,-11.184,4.98,-6.056,49.904,-4.473,,-6.647,767.105,,-6.039,540.764,-2.637,,,-46.304,197.32,49.264,,10.976,173.494,0.425,0.0,,0.0,6.362,0.083,9.693,25.49,10.292,,-17.692,150.935,10.21,0.0,,0.0,0.66,14.32,14.275,34.989,4.061,13.011,25.454,,0.0,1.294,34.728,0.0,,222.281,4.027,0.0,439.559,73.462,14.033,-28.25,,12.266,,,,295.827,5315.761,-16.374,-1.564,0.0,,-1.615,19.831,633.009,52.802,17.713,-9.239,9063.98,,38.917,605.989,6045.785,25.127,,4.944,37.064,0.261,38.462,2.391,0.0,2250.843,7.281,,1617.834,20.66,375.828,13.469,0.0,1.813,7046.249,,777.073,,34.319,0.0,52.378
Argentina,1991,521.347,33230292.0,1.386,15747.927,376057921536.0,0.013,2.511,,3.544,0.095,3.653,0.752,6.054,1.497,0.226,83.435,47.284,3.099,0.508,0.715,121.405,3.65,,0.001,0.999,1.843,4.999,0.432,0.766,1.222,0.895,151.415,5.606,426.494,0.066,2497.98,,1.679,0.535,33.181,0.323,0.386,3.673,9594.401,32.335,49.159,4.557,0.631,4.104,2.939,0.005,118.912,0.123,,3775.169,1.458,2.196,0.088,10.412,1.295,117.755,1.407,0.454,0.895,0.034,0.007,346.004,,13297.226,201.19,0.313,96.192,1.423,635.59,122.05,61.233,-0.006,0.0,46.089,13653.089,1620.64,8.326,240.283,27.866,481.497,,6.524,-10.344,86.698,57.946,-5.452,16.0,20.967,1417.433,53.854,0.131,20.325,1.751,11.715,54.8,1.824,,4.483,714.899,,2.829,477.554,-1.472,,,5.797,200.919,44.112,,11.32,193.819,0.418,0.0,,0.0,1.348,0.08,14.147,-1.514,9.081,,-12.002,229.279,9.001,0.0,,0.0,0.926,13.302,14.402,29.71,3.942,12.632,29.512,,0.0,1.719,29.467,0.0,0.0,233.402,4.221,0.0,451.996,69.351,5.181,12.437,,10.794,,0.0,,301.008,5854.547,10.31,0.105,0.0,,1.623,-4.111,664.771,47.343,15.869,3.598,9092.303,,38.933,630.962,6068.988,23.756,,7.619,-5.456,0.243,38.538,2.07,0.0,2094.837,7.756,,1430.066,22.008,326.046,-5.459,0.0,1.918,7258.055,,888.107,,-10.41,0.0,46.925
Argentina,1992,559.309,33693532.0,1.342,16661.842,416679821312.0,0.013,1.632,,3.607,0.094,3.817,0.741,5.239,1.653,0.217,54.991,48.303,5.832,0.539,0.635,128.623,7.088,,0.001,1.009,1.889,3.21,0.471,0.787,1.232,0.889,156.476,3.78,429.602,0.074,2561.612,,1.046,0.424,34.01,0.309,0.316,3.685,9649.393,-12.259,-24.664,4.644,0.691,3.997,3.107,0.005,122.91,0.119,,3896.703,1.455,2.495,0.092,10.163,1.287,121.535,1.413,0.456,0.89,0.037,0.007,342.419,,13473.751,176.526,0.292,98.687,1.434,683.893,124.153,63.633,-0.003,0.0,45.182,14362.696,1665.221,37.962,252.706,24.753,572.665,,-8.703,20.592,86.201,39.534,9.746,19.295,20.795,1688.23,56.107,0.13,1.556,12.203,0.803,52.204,8.132,,5.17,782.824,,6.667,568.807,1.374,,,-30.822,217.257,47.01,,11.034,195.375,0.415,0.0,,0.0,-1.915,0.074,13.654,-0.78,10.206,,12.731,227.373,10.132,0.0,,0.0,0.834,13.799,12.621,34.39,3.858,12.361,29.29,,0.0,1.486,34.158,0.0,0.0,210.159,3.592,0.0,482.131,77.178,36.733,30.135,,12.168,,0.0,,337.74,5820.234,12.423,-0.591,0.0,,7.282,7.827,598.554,57.086,19.165,16.338,10061.297,,37.063,617.182,6472.077,26.376,,7.661,11.028,0.232,38.844,2.176,0.0,2299.145,7.081,,1700.591,20.092,362.49,9.742,0.0,1.327,7528.129,,869.308,,20.769,0.0,56.671
Argentina,1993,577.843,34152718.0,1.299,16981.766,444780249088.0,0.013,1.293,,3.455,0.093,3.629,0.731,4.748,2.033,0.204,44.164,40.807,5.033,0.519,0.585,123.941,5.939,,0.001,0.985,1.966,-2.908,0.5,0.797,1.014,0.884,154.36,-3.534,432.13,0.081,2628.764,,0.888,0.365,33.645,0.279,0.281,3.63,9693.558,-8.135,-14.36,4.52,0.729,4.752,2.528,0.005,127.662,0.139,,4014.705,1.451,2.761,0.074,9.818,1.278,118.001,1.43,0.458,0.885,0.03,0.007,335.297,,13635.917,162.166,0.265,101.448,1.195,724.7,123.987,67.152,-0.109,0.0,42.88,14261.009,1811.536,18.533,247.78,34.551,698.754,,9.448,23.681,83.978,32.436,13.612,23.864,21.994,2065.481,61.869,0.096,13.907,6.981,7.118,48.276,5.595,,-1.949,925.676,,0.65,695.943,-4.098,,,-16.832,229.413,51.099,,11.97,209.282,0.306,0.0,,0.0,1.898,0.053,10.818,-26.15,12.216,,-33.68,195.973,12.163,0.0,,0.0,1.18,16.022,12.527,38.572,2.811,9.006,29.867,,0.0,1.907,38.417,0.0,0.0,226.922,3.806,0.0,485.263,92.58,23.578,3.132,,8.07,,0.0,,361.319,6150.426,-4.926,-0.223,0.0,,3.314,15.401,646.269,70.589,23.768,12.156,10618.517,,35.55,644.005,6742.032,31.614,,6.693,19.86,0.155,39.702,1.397,0.0,2720.755,7.75,,2074.487,21.991,237.163,13.503,0.0,1.104,7281.814,,874.528,,24.019,0.0,70.283
Argentina,1994,608.761,34613491.0,1.287,17651.035,472926748672.0,0.013,1.254,,3.423,0.092,3.587,0.723,4.677,0.629,0.195,43.408,42.677,4.788,0.515,0.56,124.142,5.672,,0.001,1.002,1.942,0.397,0.517,0.808,1.051,0.879,156.153,0.468,435.691,0.088,2695.968,,0.737,0.342,34.684,0.262,0.266,3.635,9736.965,-0.178,-0.288,4.511,0.726,1.978,3.561,0.005,129.64,0.057,,4133.174,1.445,3.05,0.103,9.759,1.269,118.469,1.402,0.459,0.879,0.042,0.007,337.789,,13797.794,161.877,0.251,104.498,1.233,767.377,125.816,67.203,0.01,0.0,42.955,14624.845,1895.854,30.919,261.495,67.835,791.186,,6.258,14.756,82.855,66.099,10.404,27.386,22.719,2339.503,65.622,0.099,7.294,11.083,3.485,45.144,2.798,,5.535,1029.1,,3.942,788.326,-1.005,,,106.548,235.831,54.282,,12.152,216.576,0.316,0.0,,0.0,1.376,0.052,6.944,3.135,13.306,,-12.452,131.654,13.254,0.0,,0.0,2.348,17.145,12.549,41.732,2.86,9.164,29.624,,0.0,3.578,41.582,0.0,0.0,237.913,3.838,0.0,504.392,104.369,40.044,19.129,,7.065,,0.0,,401.363,6279.615,13.715,1.176,0.0,,5.351,11.79,677.524,81.002,27.287,6.419,11637.521,,34.622,656.374,6837.929,35.621,,4.557,12.673,0.151,38.74,1.161,0.0,3026.191,8.235,,2348.667,23.367,204.853,10.413,0.0,2.28,7582.062,,855.863,,14.803,0.0,80.686
Argentina,1995,628.236,35070016.0,1.361,17977.289,461601013760.0,0.013,1.245,,3.572,0.091,3.661,0.71,4.817,0.885,0.199,43.669,53.194,2.472,0.532,0.583,128.374,3.097,,0.001,0.993,1.792,5.746,0.42,0.827,1.261,0.873,166.139,6.807,439.432,0.075,2758.802,,0.804,0.366,34.82,0.278,0.269,3.654,9780.634,4.367,7.069,4.737,0.673,2.887,3.741,0.005,132.527,0.082,,4258.451,1.44,2.621,0.107,9.903,1.261,125.277,1.385,0.461,0.874,0.042,0.007,347.306,,13966.739,168.946,0.271,107.119,1.517,820.571,128.135,62.834,0.064,0.0,41.313,15150.055,1915.293,19.475,259.544,54.406,759.131,,-14.196,-2.786,84.273,57.338,-2.315,26.623,26.501,2242.627,67.169,0.119,26.646,8.536,12.304,49.12,11.299,,-0.746,960.614,,4.965,755.737,0.349,,,-12.104,262.478,50.155,,11.928,243.222,0.38,0.0,,0.0,-3.317,0.06,6.826,20.213,12.535,,4.94,130.739,12.475,0.0,,0.0,1.908,15.727,10.52,39.635,3.394,10.872,32.994,,0.0,2.841,39.458,0.0,0.0,201.483,3.191,0.0,529.436,98.801,34.261,25.044,,7.414,,0.0,,435.624,6959.922,-1.952,-0.276,0.0,,3.199,-5.568,573.737,78.751,26.504,26.646,12465.595,,39.453,755.648,7510.928,33.689,,4.585,-5.424,0.177,41.78,1.18,0.0,2827.236,7.066,,2253.499,20.05,212.16,-2.251,0.0,2.004,7426.968,,940.792,,-2.87,0.0,78.371
Argentina,1996,657.128,35513794.0,1.343,18568.533,489406464000.0,0.014,1.27,,3.693,0.09,3.782,0.697,4.963,0.614,0.2,45.1,57.542,2.415,0.541,0.582,134.316,3.167,,0.001,0.992,1.856,4.688,0.381,0.847,1.306,0.867,171.693,5.873,442.546,0.068,2824.722,,0.75,0.36,35.221,0.274,0.268,3.514,9825.733,4.323,7.304,4.835,0.685,2.151,3.114,0.006,134.678,0.061,,4389.6,1.434,2.422,0.088,9.879,1.251,131.15,1.358,0.463,0.868,0.035,0.007,350.828,,14142.989,176.25,0.268,109.541,1.62,878.113,124.795,65.921,0.332,0.271,39.539,16071.908,1964.305,28.892,259.824,53.979,639.311,,5.562,-14.718,86.555,57.548,-11.923,22.704,32.545,1877.641,69.76,0.223,38.122,8.968,15.674,56.03,14.746,,0.108,849.342,,7.43,632.76,0.353,,,1.639,301.183,43.239,,11.647,281.344,0.712,0.0,,0.004,1.115,0.108,6.628,87.387,10.225,,4.757,130.203,10.112,0.028,,0.804,1.917,13.445,10.692,32.546,6.28,20.117,39.086,,0.0,2.748,32.213,0.01,0.0,210.031,3.221,0.0,568.775,88.354,39.066,39.339,,7.767,,0.028,,474.69,7949.968,0.281,0.033,0.014,,4.599,-10.447,598.062,67.189,22.472,38.706,13413.356,,46.654,916.42,8510.56,30.163,,4.624,-10.465,0.32,45.833,1.182,0.0,2496.624,7.459,,1898.562,21.165,219.468,-11.562,0.0,2.037,7341.881,,1100.602,,-15.213,0.0,66.449
Argentina,1997,664.755,35947790.0,1.251,18560.299,531526385664.0,0.014,1.384,,3.799,0.089,3.995,0.688,5.183,0.625,0.205,49.753,61.504,5.179,0.56,0.586,143.625,7.072,,0.001,0.987,1.86,4.12,0.478,0.87,1.391,0.862,178.338,5.404,445.353,0.088,2891.59,,0.672,0.351,35.465,0.27,0.28,3.484,9875.487,5.706,10.057,4.961,0.685,2.206,2.807,0.006,136.883,0.061,,4526.153,1.425,3.169,0.078,9.969,1.241,136.553,1.332,0.465,0.863,0.031,0.007,358.378,,14329.296,186.306,0.257,112.71,1.711,939.616,125.23,66.868,-0.141,0.406,41.414,15606.976,2015.773,7.627,275.3,52.743,782.192,,6.73,23.844,84.088,46.041,16.124,28.118,32.188,2305.478,72.462,0.179,-15.074,6.296,-5.358,49.855,-7.846,,5.956,1003.652,,-1.722,776.813,-1.639,,,-19.032,277.551,49.79,51.716,12.177,266.271,0.571,0.0,,0.006,1.424,0.086,2.818,-19.847,12.514,,-21.104,56.805,12.422,0.043,,1.205,1.896,15.912,10.986,38.804,4.973,15.932,36.126,,0.0,2.617,38.537,0.015,0.0,221.46,3.398,0.0,558.979,105.776,29.884,-9.796,,6.128,,0.015,,504.574,7434.408,15.475,-0.388,0.02,,1.161,17.422,630.709,83.187,27.925,-23.632,14087.973,,44.421,895.424,7749.378,36.079,,2.042,19.612,0.247,41.752,0.922,0.0,2953.324,7.961,,2322.615,22.589,171.089,15.998,0.0,1.649,7686.508,,1004.971,,24.266,0.0,82.573
Argentina,1998,688.425,36372863.0,1.241,18999.846,554567139328.0,0.014,1.54,,3.83,0.088,4.061,0.681,5.37,0.503,0.202,56.014,61.614,6.018,0.573,0.642,147.704,8.384,,0.001,0.972,1.913,2.026,0.497,0.89,1.379,0.858,181.916,2.767,448.508,0.09,2961.166,,0.912,0.352,35.361,0.266,0.284,3.378,9931.502,4.845,9.027,5.001,0.704,1.693,3.155,0.006,138.576,0.047,,4665.473,1.421,3.283,0.087,9.903,1.233,139.32,1.306,0.468,0.859,0.036,0.007,360.215,,14524.63,195.334,0.251,115.993,1.694,1001.23,122.855,69.576,0.09,0.895,41.15,16234.633,2039.148,23.67,283.285,49.707,734.476,,-6.381,-4.99,85.446,52.582,-4.285,26.715,34.263,2160.665,74.17,0.207,21.492,1.481,8.072,53.77,6.903,,2.901,939.382,,5.233,727.893,2.11,,,15.538,296.71,46.067,123.006,11.917,287.763,0.66,0.0,,0.014,-1.441,0.096,5.137,15.739,11.482,,34.429,104.749,11.372,0.096,,2.656,1.808,14.554,10.049,36.019,5.688,18.228,39.881,,0.0,2.438,35.696,0.033,0.0,204.906,3.072,0.001,588.233,100.192,7.472,29.254,,8.237,,0.053,,512.046,7941.964,7.986,0.256,0.044,,3.561,-5.584,583.664,79.045,26.476,19.158,14131.971,,46.195,941.984,8188.893,34.168,,3.81,-5.297,0.279,43.1,1.197,0.0,2765.213,7.453,,2181.549,21.148,227.344,-4.142,0.0,1.905,7818.396,,1096.44,,-5.19,0.0,78.288
Argentina,1999,696.066,36794686.0,1.293,18990.684,538270597120.0,0.014,1.416,,4.031,0.087,4.072,0.673,5.447,0.571,0.213,52.11,67.619,1.032,0.597,0.649,149.835,1.531,,0.001,0.971,1.976,6.448,0.475,0.913,1.466,0.854,193.402,8.984,451.296,0.089,3033.889,,0.868,0.372,35.733,0.278,0.288,3.464,9983.611,2.601,5.08,5.256,0.718,1.883,2.788,0.006,140.459,0.051,,4813.777,1.416,3.29,0.076,10.196,1.226,148.304,1.284,0.471,0.855,0.031,0.008,375.176,,14725.043,200.414,0.276,119.283,1.838,1068.849,127.468,72.723,0.176,0.945,41.247,16688.752,2194.47,7.641,287.107,57.237,589.586,,-4.656,-18.796,87.879,60.224,-15.018,21.694,45.732,1726.189,80.745,0.262,48.43,-5.313,16.83,63.991,6.064,,1.349,782.712,,3.988,581.519,1.648,,,15.862,314.701,35.667,6.884,12.607,336.193,0.836,0.001,,0.015,-0.985,0.12,4.745,26.635,9.225,,20.007,104.118,9.09,0.103,,2.806,2.106,12.121,8.801,26.867,7.121,22.818,51.669,,0.0,2.608,26.499,0.035,0.0,193.126,2.897,0.002,611.693,84.373,-27.205,23.461,,9.885,52.941,0.007,,484.842,9172.317,3.821,0.302,0.043,,1.11,-15.82,550.115,64.209,21.397,17.991,13227.869,,56.638,1242.902,8585.947,28.8,,3.831,-15.712,0.324,45.211,1.42,0.0,2301.931,7.106,,1751.816,20.163,269.704,-14.835,0.0,2.207,7833.1,,1404.257,,-19.183,0.0,63.27
