country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
Argentina,1887,,3061098.0,,,,0.001,6.934,,0.395,0.029,,,7.329,,,21.226,0.0,,0.111,0.47,,,,0.0,0.392,0.0,53.953,,0.0,0.0,0.0,2.479,0.423,7.331,,0.0,,0.575,,1.201,,,4.123,622.214,3.362,0.73,0.81,0.0,,1.208,0.0,,,,7.331,0.542,,0.395,25.364,1.202,1.208,,0.029,0.41,0.115,0.001,77.642,,557.2,22.434,,,0.0,0.0,12.621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1888,,3158873.0,,,,0.001,6.659,,0.379,0.032,,,7.039,,,21.036,0.0,,0.1,0.466,,,,0.0,0.383,0.0,-0.747,,0.0,0.0,0.0,2.491,-0.009,8.529,,0.0,,0.59,,1.209,,,4.095,643.25,-0.887,-0.199,0.789,0.0,,1.199,0.0,,,,8.529,0.543,,0.379,25.007,1.21,1.199,,0.032,0.412,0.103,0.001,78.993,,579.435,22.235,,,0.0,0.0,12.936,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1889,,3260729.0,,,,0.001,6.543,,0.603,0.038,,,7.146,,,21.334,0.0,,0.164,0.478,,,,0.0,0.373,0.0,64.146,,0.0,0.0,0.0,3.293,0.769,10.497,,0.0,,0.58,,1.217,,,4.067,664.584,4.797,1.067,1.01,0.0,,1.968,0.0,,,,10.497,0.544,,0.603,24.94,1.217,1.968,,0.037,0.414,0.169,0.001,81.323,,602.736,23.301,,,0.0,0.0,13.262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1890,,3366831.0,,,13000976384.0,0.001,6.876,,0.431,0.041,,,7.307,,,23.149,0.0,,0.111,0.468,,,,0.0,0.47,0.0,-26.173,,0.0,0.0,0.0,2.803,-0.515,11.95,,0.0,,0.586,1.892,1.584,,,4.032,687.734,5.581,1.3,0.833,0.0,,1.453,0.0,,,,11.95,0.545,,0.431,24.863,1.223,1.453,,0.041,0.416,0.115,0.001,83.709,,627.338,24.602,0.112,,0.0,0.0,13.575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1891,,3477345.0,,,,0.001,7.082,,0.312,0.043,,,7.394,,,24.627,0.0,,0.079,0.465,,,,0.0,0.461,0.0,-25.407,,0.0,0.0,0.0,2.467,-0.369,13.033,,0.0,,0.592,,1.604,,,4.061,712.361,4.508,1.109,0.709,0.0,,1.084,0.0,,,,13.033,0.547,,0.312,24.725,1.228,1.084,,0.042,0.417,0.082,0.001,85.977,,653.049,25.711,,,0.0,0.0,14.123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1892,,3592446.0,,,,0.001,7.124,,0.469,0.047,,,7.593,,,25.592,0.0,,0.122,0.498,,,,0.0,0.457,0.0,55.509,,0.0,0.0,0.0,3.112,0.601,14.718,,0.0,,0.624,,1.641,,,4.087,737.953,6.092,1.566,0.866,0.0,,1.685,0.0,,,,14.718,0.549,,0.469,24.736,1.234,1.685,,0.046,0.42,0.127,0.001,88.862,,680.326,27.277,,,0.0,0.0,14.681,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1893,,3712318.0,,,,0.001,7.131,,0.45,0.05,,,7.581,,,26.472,0.0,,0.123,0.498,,,,0.0,0.456,0.0,-0.837,,0.0,0.0,0.0,3.138,-0.014,16.389,,0.0,,0.617,,1.693,,,4.104,764.425,3.172,0.865,0.845,0.0,,1.671,0.0,,,,16.389,0.551,,0.45,24.537,1.241,1.671,,0.049,0.423,0.127,0.001,91.089,,708.469,28.143,,,0.0,0.0,15.236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1894,,3836189.0,,,,0.001,7.165,,0.508,0.053,,,7.673,,,27.487,0.0,,0.138,0.515,,,,0.0,0.459,0.0,16.537,,0.0,0.0,0.0,3.458,0.276,18.336,,0.0,,0.639,,1.759,,,4.117,791.911,4.588,1.291,0.902,0.0,,1.947,0.0,,,,18.336,0.554,,0.508,24.445,1.247,1.947,,0.053,0.426,0.143,0.001,93.777,,737.903,29.434,,,0.0,0.0,15.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1895,,3964194.0,,,,0.001,7.028,,0.59,0.058,,,7.618,,,27.859,0.0,,0.156,0.52,,,,0.0,0.464,0.0,20.159,,0.0,0.0,0.0,3.894,0.393,20.676,,0.0,,0.646,,1.837,,,4.125,819.77,2.598,0.765,0.982,0.0,,2.34,0.0,,,,20.676,0.557,,0.59,24.346,1.254,2.34,,0.057,0.429,0.163,0.001,96.513,,768.101,30.198,,,0.0,0.0,16.352,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1896,,4096469.0,,,,0.001,6.946,,0.558,0.062,,,7.504,,,28.455,0.0,,0.148,0.531,,,,0.0,0.47,0.0,-2.385,,0.0,0.0,0.0,3.877,-0.056,22.96,,0.0,,0.67,,1.926,,,4.127,848.225,1.791,0.541,0.946,0.0,,2.284,0.0,,,,22.96,0.56,,0.558,24.167,1.262,2.284,,0.061,0.432,0.154,0.001,99.001,,798.84,30.739,,,0.0,0.0,16.905,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1897,,4233159.0,,,,0.001,6.787,,0.528,0.065,,,7.315,,,28.73,0.0,,0.138,0.514,,,,0.0,0.478,0.0,-2.047,,0.0,0.0,0.0,3.868,-0.047,25.197,,0.0,,0.652,,2.023,,,4.124,876.955,0.742,0.228,0.914,0.0,,2.237,0.0,,,,25.197,0.562,,0.528,23.978,1.269,2.237,,0.064,0.435,0.144,0.001,101.504,,829.807,30.967,,,0.0,0.0,17.457,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1898,,4374409.0,,,,0.002,6.719,,0.509,0.068,,,7.228,,,29.391,0.0,,0.131,0.521,,,,0.0,0.486,0.0,-0.472,,0.0,0.0,0.0,3.9,-0.011,27.424,,0.0,,0.675,,2.127,,,4.118,906.346,2.1,0.65,0.892,0.0,,2.227,0.0,,,,27.424,0.566,,0.509,23.826,1.276,2.227,,0.066,0.437,0.136,0.001,104.225,,861.425,31.617,,,0.0,0.0,18.014,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1899,,4524892.0,,,,0.002,6.549,,0.584,0.071,,,7.133,,,29.636,0.0,,0.142,0.511,,,,0.0,0.494,0.0,18.677,,0.0,0.0,0.0,4.363,0.416,30.066,,0.0,,0.666,,2.236,,,4.105,935.981,2.089,0.661,0.964,0.0,,2.643,0.0,,,,30.066,0.568,,0.584,23.72,1.283,2.643,,0.07,0.44,0.147,0.001,107.331,,893.703,32.278,,,0.0,0.0,18.574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1900,,4685089.0,,,21508018176.0,0.002,13.15,,0.432,0.073,,,13.582,,,61.609,0.0,,0.103,0.984,,,,0.0,0.501,0.0,-23.339,,0.0,0.0,0.0,3.779,-0.617,32.092,,0.0,,1.367,2.959,2.349,,,4.081,997.59,97.145,31.356,0.807,0.0,,2.026,0.0,,,,32.092,0.59,,0.432,26.5,1.295,2.026,,0.071,0.456,0.108,0.001,124.157,,957.337,63.634,0.094,,0.0,0.0,19.121,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1901,,4855502.0,,,22371942400.0,0.002,16.765,,0.496,0.075,,,17.261,,,81.401,0.0,,0.119,1.278,,,,0.0,0.516,0.0,18.856,,0.0,0.0,0.0,4.241,0.382,34.5,,0.0,,1.796,3.746,2.504,,,4.106,1078.991,31.703,20.174,0.873,0.0,,2.408,0.001,,,,34.5,0.621,,0.496,27.957,1.309,2.408,,0.073,0.481,0.124,0.001,135.743,,1041.146,83.808,0.108,,0.0,0.0,19.937,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1902,,5036658.0,,,21914859520.0,0.002,18.554,,0.507,0.077,,,19.061,,,93.449,0.0,,0.123,1.432,,,,0.0,0.542,0.0,6.11,,0.0,0.0,0.0,4.468,0.147,37.055,,0.0,,2.02,4.381,2.729,,,4.121,1172.44,14.552,12.196,0.887,0.0,,2.555,0.001,,,,37.055,0.657,,0.507,28.568,1.326,2.555,,0.075,0.51,0.129,0.001,143.889,,1137.15,96.004,0.117,,0.0,0.0,20.754,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1903,,5229108.0,,,25056325632.0,0.002,19.534,,0.559,0.08,,,20.093,,,102.146,0.0,,0.129,1.532,,,,0.0,0.575,0.0,14.397,,0.0,0.0,0.0,4.915,0.368,39.977,,0.0,,2.222,4.193,3.005,,,4.125,1274.586,9.442,9.064,0.94,0.0,,2.923,0.001,,,,39.977,0.697,,0.559,28.739,1.343,2.923,,0.078,0.54,0.135,0.001,150.278,,1242.218,105.068,0.117,,0.0,0.0,21.569,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1904,,5428911.0,,,27744129024.0,0.002,20.012,,0.689,0.083,,,20.7,,,108.642,0.0,,0.163,1.613,,,,0.0,0.61,0.0,27.926,,0.0,0.0,0.0,5.822,0.816,43.716,,0.0,,2.322,4.051,3.314,,,4.125,1383.228,6.96,7.313,1.072,0.0,,3.739,0.001,,,,43.716,0.737,,0.689,28.807,1.361,3.739,,0.081,0.572,0.172,0.001,156.389,,1354.599,112.381,0.135,,0.0,0.0,22.395,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1905,,5636349.0,,,31406880768.0,0.002,20.157,,0.826,0.088,,,20.982,,,113.609,0.0,,0.191,1.628,,,,0.0,0.645,0.0,24.496,,0.0,0.0,0.0,6.822,0.916,48.371,,0.0,,2.354,3.766,3.637,,,4.119,1496.837,5.235,5.883,1.21,0.0,,4.655,0.001,,,,48.371,0.778,,0.826,28.667,1.378,4.655,,0.086,0.603,0.201,0.001,161.577,,1472.863,118.264,0.148,,0.0,0.0,23.214,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1906,,5851713.0,,,32980647936.0,0.002,19.841,,1.062,0.096,,,20.903,,,116.104,0.0,,0.244,1.657,,,,0.0,0.676,0.0,33.49,,0.0,0.0,0.0,8.489,1.559,54.584,,0.0,,2.4,3.709,3.955,,,4.111,1612.941,3.428,4.054,1.451,0.0,,6.214,0.001,,,,54.584,0.817,,1.062,28.494,1.396,6.214,,0.093,0.634,0.256,0.002,166.739,,1595.181,122.318,0.188,,0.0,0.0,24.057,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1907,,6075305.0,,,33673998336.0,0.002,19.868,,0.898,0.1,,,20.767,,,120.706,0.0,,0.188,1.649,,,,0.0,0.699,0.0,-12.159,,0.0,0.0,0.0,7.821,-0.755,60.043,,0.0,,2.542,3.747,4.249,,,4.095,1733.648,3.144,3.846,1.287,0.0,,5.458,0.001,,,,60.043,0.858,,0.898,27.987,1.412,5.458,,0.097,0.664,0.198,0.002,170.032,,1721.345,126.164,0.162,,0.0,0.0,24.88,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1908,,6307441.0,,,36961689600.0,0.002,19.663,,0.935,0.105,,,20.597,,,124.022,0.0,,0.212,1.704,,,,0.0,0.714,0.001,7.997,,0.0,0.0,0.0,8.47,0.437,65.93,,0.007,,2.563,3.515,4.502,,,4.095,1857.67,2.974,3.752,1.343,0.006,,5.887,0.001,,,,65.937,0.898,,0.933,27.681,1.429,5.895,,0.102,0.694,0.223,0.002,174.596,,1851.262,129.916,0.159,,0.0,0.0,25.828,0.007,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,0.023,0.0,,0.0,,,,,,,,,3.688,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1909,,6532092.0,,,38819262464.0,0.002,19.154,,0.837,0.109,,,19.99,,,125.113,0.0,,0.188,1.664,,,,0.0,0.719,0.002,-7.288,,0.0,0.0,0.001,8.225,-0.43,71.384,,0.018,,2.529,3.364,4.694,,,4.095,1982.782,0.509,0.662,1.259,0.008,,5.454,0.001,,,,71.402,0.936,,0.835,27.104,1.446,5.465,,0.106,0.722,0.199,0.002,177.045,,1981.84,130.578,0.141,,0.0,0.0,26.748,0.011,,,,,,,,,,,,,,0.0,,,,,,,0.0,50.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,0.035,0.0,,0.0,,,,,,,,,5.341,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1910,,6748544.0,,,41644912640.0,0.003,20.437,,1.026,0.115,,,21.463,,,137.919,0.0,,0.228,1.859,,,,0.0,0.712,0.002,26.718,,0.0,0.0,0.002,9.921,1.46,78.298,,0.029,,2.905,3.478,4.806,,,4.108,2120.701,10.925,14.266,1.47,0.008,,6.914,0.001,,,,78.328,0.979,,1.025,27.617,1.464,6.925,,0.111,0.753,0.241,0.002,186.374,,2126.684,144.844,0.166,,0.0,0.0,27.72,0.011,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.035,0.0,,0.0,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1911,,6956048.0,,,42382159872.0,0.003,20.857,,1.214,0.122,,,22.071,,,145.086,0.0,,0.273,1.939,,,,0.0,0.7,0.001,21.941,,0.0,0.0,0.002,11.654,1.519,86.736,,0.037,,3.006,3.623,4.871,,,4.132,2265.787,5.997,8.686,1.675,0.005,,8.437,0.001,,,,86.772,1.023,,1.213,27.799,1.483,8.445,,0.118,0.785,0.29,0.002,193.37,,2280.215,153.53,0.199,,0.0,0.0,28.744,0.007,,,,,,,,,,,,,,0.0,,,,,,,0.0,-33.333,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.023,0.0,,0.0,,,,,,,,,3.344,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1912,,7153812.0,,,45863510016.0,0.003,21.007,,1.198,0.129,,,22.205,,,150.282,0.0,,0.264,2.002,,,,0.0,0.689,0.003,1.453,,0.0,0.0,0.003,11.977,0.123,95.281,,0.059,,3.207,3.464,4.932,,,4.159,2416.069,3.465,5.319,1.674,0.014,,8.545,0.001,,,,95.34,1.069,,1.195,27.745,1.503,8.567,,0.124,0.818,0.279,0.002,198.481,,2439.064,158.85,0.187,,0.0,0.0,29.755,0.022,,,,,,,,,,,,,,0.0,,,,,,,0.0,250.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,,,,,,,0.081,0.0,,0.0,,,,,,,,,11.38,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1913,,7341005.0,,,46315954176.0,0.003,21.193,,1.273,0.135,,,22.466,,,155.577,0.0,,0.266,2.054,,,,0.0,0.68,0.008,9.098,,0.0,0.0,0.005,12.971,0.779,104.569,,0.117,,3.446,3.561,4.989,,,4.193,2571.646,3.824,6.075,1.767,0.032,,9.288,0.001,,,,104.687,1.115,,1.265,27.766,1.522,9.347,,0.131,0.85,0.281,0.002,203.832,,2603.988,164.924,0.202,,0.0,0.0,30.779,0.059,,,,,,,,,,,,,,0.0,,,,,,,0.0,171.429,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,0.221,0.0,,0.0,,,,,,,,,30.101,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1914,,7533097.0,,,41498755072.0,0.003,20.818,,1.101,0.14,,,21.919,,,156.825,0.004,,0.26,2.121,,,,0.0,0.669,0.016,-11.263,,0.001,0.012,0.009,12.109,-1.053,112.739,,0.238,,3.412,3.979,5.042,,,4.219,2728.471,0.118,0.195,1.607,0.065,,8.169,0.001,,,,112.981,1.16,,1.084,27.337,1.542,8.294,,0.135,0.882,0.275,0.002,205.934,,2769.107,165.119,0.2,,0.0,0.004,31.782,0.121,,,,,,,,,,,,,,0.0,,,,,,,0.0,110.526,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,,,,,,,0.465,0.0,,0.0,,,,,,,,,61.754,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1915,,7730214.0,,,41740312576.0,0.003,20.931,,0.714,0.142,,,21.645,,,161.8,0.011,,0.176,2.17,,,,0.0,0.658,0.029,-33.426,,0.003,0.035,0.017,9.525,-2.772,118.022,,0.466,,3.54,4.009,5.09,,,4.241,2890.271,1.334,2.203,1.232,0.115,,5.283,0.001,,,,118.502,1.205,,0.683,26.689,1.562,5.522,,0.137,0.913,0.182,0.002,206.311,,2936.428,167.322,0.132,,0.001,0.015,32.78,0.227,,,,,,,,,,,,,,0.0,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,,,,,,,0.861,0.0,,0.0,,,,,,,,,111.332,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1916,,7932490.0,,,40529502208.0,0.003,20.361,,0.531,0.141,,,20.893,,,161.515,0.015,,0.124,2.094,,,,0.0,0.647,0.049,-23.661,,0.006,0.038,0.029,8.404,-1.306,121.838,,0.851,,3.571,4.089,5.133,,,4.258,3051.786,-0.951,-1.592,1.059,0.179,,3.816,0.001,,,,122.718,1.249,,0.481,26.031,1.58,4.215,,0.136,0.941,0.122,0.002,206.491,,3102.159,165.73,0.104,,0.002,0.029,33.777,0.385,,,,,,,,,,,,,,0.0,,,,,,,0.0,70.27,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,1.465,0.0,,0.0,,,,,,,,,184.731,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
Argentina,1917,,8140058.0,,,37239177216.0,0.003,20.335,,0.296,0.138,,,20.631,,,165.529,0.026,,0.068,2.075,,,,0.0,0.635,0.067,-42.794,,0.01,0.063,0.043,6.778,-1.804,123.681,,1.393,,3.642,4.51,5.17,,,4.271,3217.315,1.334,2.21,0.833,0.227,,1.843,0.001,,,,125.129,1.293,,0.226,25.568,1.597,2.411,,0.134,0.968,0.056,0.002,208.127,,3270.099,167.94,0.065,,0.003,0.055,34.765,0.542,,,,,,,,,,,,,,0.0,,,,,,,0.0,40.476,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,,,,,,,2.059,0.0,,0.0,,,,,,,,,252.886,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
